document_sha256,occurrences,instruction_generation_rows,instruction_generation_ifeval_rows,languages,document_chars,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,classification_tied,script_group,domains
bb76088e0b6aeae2b0dabba9529df0b0d4d4e4a0c9dc3b8a47b2d50dc3777a54,2,2,0,German,5045,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bb88b353b26a3c3a0c9f39ce633cb320ebee5abecb5e14305f33ffd62860407c,2,2,0,Spanish,1615,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,acuaticos.org;vimeo.com
bb8aa1045d7dd76d20cb7cc31e1ba3d98a2aaecc3cc32f77678d0ffe1424ac8e,2,2,0,Spanish,7107,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bb95af045784021dd6e2d6b7d868a0a05ee53d26463158755e902e36e08e56a4,2,2,0,English,1091,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bb9b9a0bc125cad7fcb81a7c10f45f2d5909c829f616c73e7b403471240c8c51,2,2,0,English,4893,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
bbb68397947b379777c046b0a72a66e1d8170b7b56cd415c948c572facf4d41d,2,2,0,Spanish,14670,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bbbba04db204904fb727567f85ad52947fdd3e535f5bb09bc1d34777f9a5b574,2,2,0,English,4260,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bbd5db99c14a5e5b29b9467f1d8e470dcbb961ebe013b0d19e4bc58362fc5bc9,2,2,0,Portuguese,8017,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bc27eab097e47d5b77a3945ac6772eddedbda9b29521558cca22dee697439699,2,2,0,Portuguese,2423,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bc451f7706e3fc0b607a2f6a9b8c9e9267701a72ba9861c56ee7a9c60ecfa4f8,2,2,0,English,5538,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,hookuphotties.net
bc4a5cb3e2d8f686723bfcd25470fd356e40ad1b207a1061498c103b23ddbc38,2,2,0,French,12944,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
bc5076eb6bf428fd8398d84745e9f9238cd91a60f278a258545e63947778bf09,2,2,0,Spanish,16802,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bc6d59ebd2755e49384d3f1cc2df54b691b625102fef0ad9525d48b740d41f31,2,2,0,Spanish,14745,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
bc72216e01685079530a0c6a55d396f89b7f2c59aff5d47dbbfd64b8ed9f390c,2,2,0,Portuguese,4272,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bc79f984e5433a3c2a3250c72daf704fb35be2dd63552e04074fb96103ff537f,2,2,0,Spanish,3208,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bc84c94ea782dbaff5d8d727a335c496229b52b8e8699773a47f2c162c4c8c71,2,2,0,English,4416,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
bc98d64aec99ce4c429f187a288f8326b2370d4262cfd24aee1f6744e54e700a,2,2,0,English,3423,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bca0d3c79b2d4559798068dccd5d2ddd74fac6ed638e2cb83bc0baa1424c87f0,2,2,0,English,10716,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bca7d62220e9479cf6c338c31962c26653991a998577259910b5e8abf59fb7b0,2,2,0,Portuguese,13375,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,ofa.org
bcbe44449106c9506c6ddf042295c6fbd59124862282ff9d02d1cf304918f1ff,2,2,0,English,4580,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bcc7b0b474a6ab70cd12bd7b7429ec0dbffb08f5efba97ba9b30f87d9165a5f4,2,2,0,English,6898,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bce8f9ebe59df1a1090ad943fbb0a0eeec8a1b0ca1fa6771977861c565c79f98,2,2,0,English,3966,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bcf2a6838d5d99db52d6d4971a060e9cba088daf799c8af021677bb654011ad6,2,2,0,Spanish,4410,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bd417ad1b9aef36e10a820628f213b4ce2a675e26a3ea00c4a10b53c171dd31d,2,2,0,Spanish,10673,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
bd4289260fdb05b874e2ca56f2557d07c3d0c2be8227eb69c552a7727ad64262,2,2,0,English,1093,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
bd476e55fa2db60f5d1c36024cd3eced65527dbe0e0c3092146971bd3082a1ba,2,2,0,Italian,13223,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bd57db30681f3157e57842badd71b36d0d830efb8b217c5d10f65da90b81c276,2,2,0,French,7303,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bd5c996a5e809e4a62256a011a82f8c2392bda4c199cf97dd935628f7dd4f5c1,2,2,0,Portuguese,5555,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bd79b7f71d6c6b7598001c8ecfb9b65ef12e4ec4b781d30f2c4568cec6f72633,2,2,0,English,3983,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bd7d3056c5f67545170ba0bf26cf05aa3d3310ede9c15c908ef779c37b3d6f22,2,2,0,English,7442,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
bd8b279676aa793540248ac9a09a601c6cf757079e9225a87c3d6be5ed2862ce,2,2,0,Portuguese,6104,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bdb40f029d87bbd93a05aa861d6982979b5de2b939bbd0bdf17c907546a9d51f,2,2,0,Italian,4913,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,beniculturali.it
bdde30ff379d99aae2be12019d5a35a651b2bb746074669779f0fb73124f35ea,2,2,0,Italian,2112,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bdea45ed28359b2c96ebae9711ddc9ca05e8fa6b920d7fb8bfaa8bd692a0721d,2,2,0,Portuguese,4201,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
be5af3ea559d3e11ac13af09b77dec0030fb12eb915678b7e5ef8b79ba531383,2,2,0,English,4424,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
be9415b1365207e14223bcb73173b4d28f19f9cccfe3c0915d20e3a167038fae,2,2,0,Italian,5154,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
be9ecadda5c4f71eb631e42f3b23e641f8bc60b2d24960459722340a3ef20c49,2,2,0,German,2835,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bea280e88ae24eebcda9649620e815fe5d014b1b8a85a0fd472b3aecfd209ff9,2,2,0,Hindi,6869,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bed3df21739f5f5702191b5edfa5a53b8f1e3d71c9c52c6d19d4291c32c5cc44,2,2,0,French,542,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
befb7bcd206fda9aa3f108b071fb704a4c80ce42aacc1e703f55df8c0ab04a2f,2,2,0,Italian,5127,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,journals.plos.org
bf015be3f3bd13a2aa16ed07edff94bd4290620c212f4eb0b0e9825152f1b73a,2,2,0,English,4020,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bf07a8d92a52e08e82456134307c8512a9aea0d9f0e1bbdb2c266675be45500e,2,2,0,English,17314,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,True,latin_or_other,cabi.org;eppo.org;icipe.org;koppert.com;oisat.org;realipm.com
bf1a6dbce6a12937a79e53d600762e3692b07a51db4fa7d736fef314014953c5,2,2,0,German,8158,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bf2b0811f2c4e53f919df1329a8b3bc1948cb16e3cfd935b2a403cc99bd82f9e,2,2,0,French,15352,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bf31d590b1e7b2040223ffe44385af74831a3e3ff2399df1d9b250fae5963ae5,2,2,0,English,3035,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
bf3cfbb83d501a52d03c20233f4e910cdb84ffba0e7ccfd7b6fb989e19f41d39,2,2,0,Italian,7754,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bfc281dedbe6a5cef5c9637209a4ce721c6025f0fa30114369fc1858fcad1ed8,2,2,0,English,913,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bfc4ad60cf7104efa363d0283e8e52d3eda32fd08a565ad0073e5ba00a346e7d,2,2,0,French,4307,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
bfeaad20c35a34467a5079ef581ac8020e43e027374a61b5f3a01201a1307b44,2,2,0,Italian,2987,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c00f34d09b57028b22f5abc4c7be9023505c38c92cb42bbc2badf02d850f6ef2,2,2,0,English,3633,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c02dc457743ae7467985b7a03de397e1b2b318d477424fde1f5987e0212b2634,2,2,0,Spanish,15489,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c04eab886bcfcc46e67da9f7cf0b67481076039541e1d7a9e8a6c373d2fef377,2,2,0,French,942,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c05cd49425825d10393697410ed53674df4df46f7e8f3d10052b9046684ddc93,2,2,0,Portuguese,5015,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c068e0eb807ccea36a636168b531dd4e808d5edd6afb47db3a3bdd978266ead5,2,2,0,German,14391,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c06ec2ff576698f9dbb58fd70821be7b166d39aa4f5ffd995fd05e41d78ed439,2,2,0,Italian,3071,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c09f011aef19b882df85ec621273bcb400ce079d75a813b886b80c045a20b37b,2,2,0,Portuguese,12905,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c0a7190871c8eb05b866db2ba33ff98dcc9a128af45d177bb65dc89c3c17ed90,2,2,0,Portuguese,13097,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,cactus.dixie.edu
c0e25ab2d6417d59d151fc574453fe121ffa8bd8e9cc8b593d8431188a017d19,2,2,0,Portuguese,4907,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,educativageografica.blogspot.com;shvoong.com
c0eb6f9c527e3b2e2b806b7d88c525856230d0f3ae3a297511936d34d2f45c08,2,2,0,French,3060,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
c12eb2f3662ce5a7aa3188c04578b3bb0ebfcf6e7961e7d60483c89e8cbfeb1a,2,2,0,English,3772,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c15c2c946962d8dcfcddc877041b89e577f80c6fdc0f94013195a6fc7f25a400,2,2,0,English,3944,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c1dd75177a73e80c25b07dd7c8c60a8b2fac1702f31e8ab218e701b5555048de,2,2,0,Italian,4205,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,ente.parcoticino.it
c1e282c27f956f2b6c71a5f4435f494239104a2684dafdb1c9533c18aae06c17,2,2,0,Portuguese,8337,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c1eb1de4c11461d5b4fd9cf3fd141bed07365ca9b45eb2abdbf1cc83affa1906,2,2,0,Hindi,1920,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c1ed1208a836a6d0ab49b8bb530940d42b56020d61e1dd2e1999b9a1b6fd81fb,2,2,0,Portuguese,13310,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c1ee0637e29af2d0f158c38e7404a6547a5eeb9178c18ed6afb6f1a5f2b8fc56,2,2,0,Italian,6892,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c1f67eaf22db9942e1e3ee876550ef95fd116d5b0b2c43a8ba005f04dc43d8c8,2,2,0,French,5092,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c2088200e14966758f532fa9300bc309f573ccd6363beddeab8f7d3831a46b97,2,2,0,Spanish,4847,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c2b0c76d126d4364eae7d008662d3bf72208e61e1f469460e7d43d649ae6aa7b,2,2,0,French,3893,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c2fa44e8bc45c04bc171f0196da95441eced910830749765c533882056582e77,2,2,0,French,8166,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c33b6454aee57e9aed822e44ba1a6f08d4ae211472a1f7690caa13c2670aac6f,2,2,0,English,16249,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c343f13bc016a7ce7b944b901eca982a5ae0922ca2682e2b9cd8fc1d18f86450,2,2,0,English,2644,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c34ca938611b3b4b895251b0162e95b2fac89d085711839973127e625a064c1a,2,2,0,Italian,4033,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c357e17d57b64d46deba4005d218411a0a4a648b292d3858ca84cbea8b33ae82,2,2,0,Spanish,8884,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
c358a5573b9e70a9235b1f34c161e558122a5dae4ee50f888717d8ca00b1248a,2,2,0,Hindi,3843,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c35c32088d2d77d49bfaf80a28912ad8bbe69d00dbeb91157f42995e51e51093,2,2,0,Spanish,2895,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c3862e4d842f0c65afbb6d90b1421d115a171c57e8b03aad92e623f895ca9592,2,2,0,English,6812,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
c39c370b269b58f6b764801aa3a2ccfb786437f909356212eea7625f0f100646,2,2,0,Italian,13520,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c3a483ab9332d1214f2a6584aa328e823de43e93bd28980ce9d3dd3d8809fde6,2,2,0,English,6692,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c3b52a31b31f93777784aa5ac87f6f299c248a1dc59c62ac3e8f0c8cdc8ad243,2,2,0,Spanish,8248,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,cymdeithas.org;es.wikipedia.org;plaidcymru.org
c3ee8b41393785c58d321131e26fa27d4d12bd3c439826077f3ad466ca4ef983,2,2,0,Italian,13897,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c42bfed05a4d62d535efb60bfdc9383e0ce29ace5f43b2e01956695a7061b715,2,2,0,Italian,7108,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,guardareleggere.wordpress.com
c42c167fc02845590c0255fbec7959b6efcf299172bd1698690053092af59b40,2,2,0,English,5670,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
c4705e40f8f0a90ba4fc577af4869a0d351e0fa0c8b8d51487986df340ecbc99,2,2,0,English,7400,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c494ed22648d06316a4ece288f8538fda8b42789dee8bfb118a4823a5ea2759c,2,2,0,French,10211,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c49576a95bc523c808ab2a6844957bb72d5bb0bbd9f2918203bde4b760b652ea,2,2,0,Spanish,14767,books/literary/publisher,no_explicit_marker,False,False,False,False,False,True,latin_or_other,aunamendi.eusko-ikaskuntza.eus;es.wikipedia.org
c4ba77d7fba2dfda14980f9e880779e7d2b593f6117c7031142b5c4369ba6476,2,2,0,English,4115,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c4d9ec958dbd9e2345d6a972c9f57eb0522b36628f8d53fe11de8dd801a89f27,2,2,0,Portuguese,4725,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c51a291df8fe76495b1bd3740c8a1972651f3cef1aacb771c85095ced8cfa7b7,2,2,0,English,8199,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c525ee6b061a2f820d115f5ba29a9b8e71b2ed3e6ab25d52ae8ed7e7edcaa6c6,2,2,0,Italian,13473,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c5268bfd5a68ce420c64b82c83c38303136eab826bb932d1fdcfe7316a1aac57,2,2,0,English,21657,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
c52993537c3014a924619dbf363126a72bf8f4b7b366005919934fe45a55d601,2,2,0,French,9918,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c52e0a59aeff879dd29b2ddd6074f72eaa0edc2eb46a4f3f6d1b3cb3cbf9fc79,2,2,0,Portuguese,14680,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,migre.me
c56bdc199c7b8fd8007afc5601098c3c51817dbb2fcca535a950bfd5cf3b349a,2,2,0,Spanish,5248,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,iucnredlist.org;testudines.org
c579283526200a5d9cade597015040ac45be56d2c24cefa00d6d992bccb06e52,2,2,0,Italian,4247,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c5796b4942cd4a3f8d162f9219dc7f628e5bcb25487620fa63ffd66459a4d47a,2,2,0,English,3503,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c5872ff6166f57612ae452392b042822b6985e7b615baba6eedb12535edcf0c8,2,2,0,English,1286,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c59bfe736381e3532d49d6753b72f7bb450615edcc2dc52cfc898d358c67812e,2,2,0,Italian,14898,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c5e6106be80ae0884448c22bd7a438200c2a65f1dcbf69064ce4679b66218595,2,2,0,English,13566,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
c5f20e7d37006df33f962f1a813fd74497611967fdc7442e45d7b035230b0d90,2,2,0,Portuguese,4915,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6134324e9c80eaddb5d5123ec3a1051bc6be122bb58e1e82aa055693937dad8,2,2,0,English,4697,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c61df09b06d498fa5989495175ab4e328f9026e076c0d8cdfbd5a0c46f7de948,2,2,0,English,3027,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c624931252d034391b426f42ae22c57ec7a1c52968279d9880e33d3de398c659,2,2,0,German,3764,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
c66076fe276a040806a133a3fe7bf9f3a84c140f52e0157a09be77b214ed8210,2,2,0,English,4176,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6659deda6c04f1c99d95212857cd12be64b8e0882afdb834545f34d9fb480e2,2,2,0,Italian,2662,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c67225ee070ef22864f1c5af2410a487fec9e3cecc2725efb88d4a92feebb568,2,2,0,Italian,14872,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
c69212a8a43c479b87d34edf74e91d25d0f4246813d6528d94fea802699cceb2,2,2,0,English,8636,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6991b1cfcd5e2b1edb57a34199a94236d6440d56d13dbb9f97d1e36a949499a,2,2,0,Portuguese,9108,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,atlasdasaude.pt
c69a8cc8e526717952221f684248f42303a14dba5ec0076b2c745b38c5563c99,2,2,0,Portuguese,2300,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6a189141d77415f7ee794af38ddc8178c41ca9c0f8e918c02f51485fa25e549,2,2,0,English,8095,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6c7a5ac3f3c336df901439b80283c0f813dcfff343337f05c0078c499467501,2,2,0,Italian,3636,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,manthone.gov.it
c6d07005634a32a5c053ae96415a61688a99eb133e0fdd2f5ac49b73454bee4d,2,2,0,Portuguese,2610,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6d1b1b1c1e3de583d6539e6386b5afe7b0b5ac81c3d07e16d61f0f9eec39901,2,2,0,Spanish,6053,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c6e1a79c42f887b9431659290f3fa36be3e93a149ac4d4989a1f7706a6dec738,2,2,0,English,3541,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
c700ba35cb4e28e8a2e5b16489aa2de0e6098812e8ea9005cdbee9a38edaa18e,2,2,0,English,11127,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c723c30d001e3b676c6e8aa6bdd1ccbeb3bfb7723938eca8c09d16b5546e6a11,2,2,0,Portuguese,15655,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c7377d3790f470e5b65c23bfc1720f8c72a0373c813c6c0c322a7173b94180b8,2,2,0,French,12638,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c73c6e70a724cd3d81a8b6d31946d5709f3dd7fe8dacec7725a2f9dd37392bc6,2,2,0,English,3259,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c7566968cabc8ad792fca55e3f53fff13345940d8f18fab1c3ec8186829d246b,2,2,0,Italian,4009,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c798bb75a29d28f7de7da21a2cfd4ae3ddcfa547168125f85a86a5ac88e30c3a,2,2,0,English,12661,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c7a28bc2962eb5503e994a4633ae869c4e6e349119b2c5dd62b0d2dcbb1c5a2a,2,2,0,Portuguese,5352,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c7ad817d66644f578e881f4521410b1df32f68573417d8fa7b06895557d4c7e9,2,2,0,Italian,7585,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c7b4465986ce4973cd3619e59aacb305806438f785afe4f00c14af9b067b53ea,2,2,0,Italian,2947,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,disabili.com
c7c721d0f226e07426c75af3c0c3de2c63c6c789ed84e53080dd5021ba4f8244,2,2,0,Portuguese,8111,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c7d08962e4bf167ee6263eb7ff3241b9135c053d5d78441a37f35fad6183152e,2,2,0,Italian,1331,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c80d3a9ef9f2b02385f3540785f4a5e0d51ec0a4c57906f3c86f0694ab256096,2,2,0,Spanish,3344,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c83b9a90605dfc33bd938477dfe56526627a95a55fd59be49fa56c604510711d,2,2,0,English,22631,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c87220d1026a77189c9d56ddd08f393ced36caa98531d6000f551016503daa52,2,2,0,English,4895,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c88525d74327c10a97a7b9c8eec17a989d4fe3446e1baf1b1bc93c9439fbf020,2,2,0,English,4159,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c8a5f61707a2e5fe2226d9117ac4aa8727d5a508c577734efaa7672a951bf1f1,2,2,0,French,6714,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c8a6180c96461c9c7c00178de9a2fd4bf415af165b2ea077f0721f75e729de63,2,2,0,English,3502,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c8b52be4c0819cbf9b6bd7987e78ffb0b272f20cb1d67049c62241d70ea5bc71,2,2,0,Italian,9200,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c8c9cf12e9cde98ff310ac7da83ee5653ebb3e8d71e77d87fb8120ddbd12e934,2,2,0,English,5155,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c8f91f0273342e2c665021e8fc055c5a3881f6b036313c49fea994b64e606bbb,2,2,0,Portuguese,1100,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c9020b1d73c7ab33120ae206a90891c8fc1f97af5f748506f495d28a39397c5d,2,2,0,Portuguese,5750,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c91a168aa3fa81575559c47bd254a3aac2592483696a10f447eda4c7b61c8747,2,2,0,French,6396,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c91ec8af9ee72a52539794e6b55385bd49a8b437310d65abf4ca2cf7e581aee5,2,2,0,English,3118,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c92136f588d3ece0187fbf69e4b779d13829c751cd939b972c508ecab101f801,2,2,0,Portuguese,13621,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c92220b905258d7528cb06b164cfe57effb9a236c50c3758122b0247a9cc1beb,2,2,0,English,4106,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c92bf921a7614b491ddd0c4725cd9a0e7548dd20ee2b7b30006a9a121ca34cfd,2,2,0,English,3176,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c941c3ceeba4d68b8b122c1d09e4f61f86be4bab4ecb50243c3c361966e0720e,2,2,0,English,22347,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c943c55bdda54ca400440fc03014c2de7434b336e722daab0568deb97d68b8f0,2,2,0,English,4361,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c94dc82e83bfd19400c81cee71f0b5712f4519025046f6c87f84dad0ec6ba541,2,2,0,Italian,3875,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c9616f824e3f30cc43d8a99f9c8bbfc7471d805e88b9db4a2fa69741f4a0239b,2,2,0,English,2123,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
c963858e4dfa4fc7665c9298d1fb56ae445a8fa8acba2a9ae17683712737faf8,2,2,0,English,14332,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
